Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\MLI\M5-cPVVG-Base\instance0915151736\eplustbl.csv,M5,MLI,CZ02,cPVVG,Base,543432.03,710913.58,9291.61,0.0,97662.84,149339.8,50424.16,15.33,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\MLI\M5-cPVVG-Base\instance0915154751\eplustbl.csv,M5,MLI,CZ03,cPVVG,Base,503446.48,622014.69,9291.61,0.0,62662.58,125000.61,42961.96,11.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\MLI\M5-cPVVG-Base\instance0915162417\eplustbl.csv,M5,MLI,CZ04,cPVVG,Base,589291.85,723898.6400000001,9291.61,0.0,78366.2,199557.28,63048.96,12.83,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\MLI\M5-cPVVG-Base\instance0915170725\eplustbl.csv,M5,MLI,CZ05,cPVVG,Base,516807.22,657438.03,9291.61,0.0,51382.61,126392.77,42869.56,8.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\MLI\M5-cPVVG-Base\instance0915174743\eplustbl.csv,M5,MLI,CZ06,cPVVG,Base,562521.31,537578.1900000001,9291.61,0.0,15311.24,189448.54,62295.53,2.17,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\MLI\M5-cPVVG-Base\instance0915181940\eplustbl.csv,M5,MLI,CZ07,cPVVG,Base,587133.52,542400.77,9291.61,0.0,12810.82,191682.25,60301.49,1.83,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\MLI\M5-cPVVG-Base\instance0915185221\eplustbl.csv,M5,MLI,CZ08,cPVVG,Base,581306.19,577475.62,9291.61,0.0,20125.32,243003.52,76296.64,2.67,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\MLI\M5-cPVVG-Base\instance0915192626\eplustbl.csv,M5,MLI,CZ09,cPVVG,Base,592333.34,588060.53,9291.61,0.0,29193.89,240251.41,75678.58,5.67,7.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\MLI\M5-cPVVG-Base\instance0915200002\eplustbl.csv,M5,MLI,CZ10,cPVVG,Base,590172.46,588258.0900000001,9291.61,0.0,25114.32,253131.81,77628.86,4.33,9.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\MLI\M5-cPVVG-Base\instance0915203343\eplustbl.csv,M5,MLI,CZ11,cPVVG,Base,611933.15,679153.13,9291.61,0.0,98580.66,249520.91,77382.47,14.67,2.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\MLI\M5-cPVVG-Base\instance0915210522\eplustbl.csv,M5,MLI,CZ12,cPVVG,Base,592254.22,691798.05,9291.61,0.0,93034.97,206394.39,65744.53,14.33,0.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\MLI\M5-cPVVG-Base\instance0916164311\eplustbl.csv,M5,MLI,CZ13,cPVVG,Base,632886.37,662363.97,9291.61,0.0,78123.53,275757.41,83827.88,12.83,6.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\MLI\M5-cPVVG-Base\instance0916155312\eplustbl.csv,M5,MLI,CZ14,cPVVG,Base,635459.05,698382.9199999999,9291.61,0.0,80595.29,248638.52,77332.2,14.67,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\MLI\M5-cPVVG-Base\instance0915183013\eplustbl.csv,M5,MLI,CZ15,cPVVG,Base,720358.98,605423.59,9291.61,0.0,11986.49,432243.94,122961.11,2.33,65.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\MLI\M5-cPVVG-Base\instance0915151132\eplustbl.csv,M5,MLI,CZ16,cPVVG,Base,647225.61,702726.34,9291.61,0.0,182423.79,129938.38,51971.35,19.83,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\MLI\M5-cPVVG-Measure\instance0915144754\eplustbl.csv,M5,MLI,CZ01,cPVVG,Measure,475667.88,693629.79,9291.61,0.0,122034.73,56609.68,30393.15,23.0,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\MLI\M5-cPVVG-Measure\instance0915151742\eplustbl.csv,M5,MLI,CZ02,cPVVG,Measure,543432.03,710913.58,9291.61,0.0,79106.69,118593.64,50424.1,15.33,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\MLI\M5-cPVVG-Measure\instance0915154751\eplustbl.csv,M5,MLI,CZ03,cPVVG,Measure,503446.48,622014.69,9291.61,0.0,50756.69,99253.84,42961.96,11.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\MLI\M5-cPVVG-Measure\instance0915162422\eplustbl.csv,M5,MLI,CZ04,cPVVG,Measure,589291.85,723898.6400000001,9291.61,0.0,63475.72,158468.12,63048.89,13.0,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\MLI\M5-cPVVG-Measure\instance0915170725\eplustbl.csv,M5,MLI,CZ05,cPVVG,Measure,516807.22,657438.03,9291.61,0.0,41619.92,100362.53,42869.56,8.5,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\MLI\M5-cPVVG-Measure\instance0915174746\eplustbl.csv,M5,MLI,CZ06,cPVVG,Measure,562521.31,537578.1900000001,9291.61,0.0,12402.1,150422.14,62295.53,2.17,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\MLI\M5-cPVVG-Measure\instance0915181942\eplustbl.csv,M5,MLI,CZ07,cPVVG,Measure,587133.52,542400.77,9291.61,0.0,10376.76,152195.7,60301.49,1.83,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\MLI\M5-cPVVG-Measure\instance0915185221\eplustbl.csv,M5,MLI,CZ08,cPVVG,Measure,581306.19,577475.62,9291.61,0.0,16301.51,192945.27,76296.64,2.67,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\MLI\M5-cPVVG-Measure\instance0915192630\eplustbl.csv,M5,MLI,CZ09,cPVVG,Measure,592333.34,588060.53,9291.61,0.0,23647.05,190761.33,75678.58,5.67,7.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\MLI\M5-cPVVG-Measure\instance0915200002\eplustbl.csv,M5,MLI,CZ10,cPVVG,Measure,590172.46,588258.0900000001,9291.61,0.0,20342.6,200989.62,77628.86,4.33,9.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\MLI\M5-cPVVG-Measure\instance0915203345\eplustbl.csv,M5,MLI,CZ11,cPVVG,Measure,611933.15,679153.13,9291.61,0.0,79850.88,198134.58,77382.21,14.83,2.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\MLI\M5-cPVVG-Measure\instance0915210524\eplustbl.csv,M5,MLI,CZ12,cPVVG,Measure,592254.22,691798.05,9291.61,0.0,75357.98,163890.81,65744.5,14.33,0.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\MLI\M5-cPVVG-Measure\instance0916164311\eplustbl.csv,M5,MLI,CZ13,cPVVG,Measure,632886.37,662363.97,9291.61,0.0,63280.06,218961.02,83827.87,12.83,6.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\MLI\M5-cPVVG-Measure\instance0916155302\eplustbl.csv,M5,MLI,CZ14,cPVVG,Measure,635459.05,698382.9199999999,9291.61,0.0,65281.89,197445.83,77331.76,14.83,1.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\MLI\M5-cPVVG-Measure\instance0915183002\eplustbl.csv,M5,MLI,CZ15,cPVVG,Measure,720358.98,605423.59,9291.61,0.0,9709.06,343201.82,122960.98,2.33,65.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\MLI\M5-cPVVG-Measure\instance0915151123\eplustbl.csv,M5,MLI,CZ16,cPVVG,Measure,647225.61,702726.34,9291.61,0.0,147911.27,103224.5,51976.94,20.17,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\OfS\M1-cDXGF-Base\instance0819144016\eplustbl.csv,M1,OfS,CZ01,cDXGF,Base,75172.0,93991.91,929.25,0.0,13724.67,1175.63,64813.34,11.5,1.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\OfS\M1-cDXGF-Base\instance0819160313\eplustbl.csv,M1,OfS,CZ02,cDXGF,Base,95468.35,111032.87,929.25,0.0,7746.88,15612.48,79369.24,0.5,7.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\OfS\M1-cDXGF-Base\instance0819172522\eplustbl.csv,M1,OfS,CZ03,cDXGF,Base,88994.91,104898.93,929.25,0.0,4636.68,7438.25,77081.16,2.33,0.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\OfS\M1-cDXGF-Base\instance0819190441\eplustbl.csv,M1,OfS,CZ04,cDXGF,Base,100407.05,112709.15000000001,929.25,0.0,5694.5,25021.08,82093.59,0.17,51.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\OfS\M1-cDXGF-Base\instance0819203733\eplustbl.csv,M1,OfS,CZ05,cDXGF,Base,90882.48,107812.37,929.25,0.0,3827.68,9798.95,79257.87,0.83,4.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\OfS\M1-cDXGF-Base\instance0819222506\eplustbl.csv,M1,OfS,CZ06,cDXGF,Base,88315.68999999999,100308.65999999999,929.25,0.0,652.95,18901.28,76692.02,0.0,188.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\OfS\M1-cDXGF-Base\instance0820000946\eplustbl.csv,M1,OfS,CZ07,cDXGF,Base,89036.01999999999,100268.01000000001,929.25,0.0,394.83,20654.2,76181.96,0.0,140.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\OfS\M1-cDXGF-Base\instance0820020003\eplustbl.csv,M1,OfS,CZ08,cDXGF,Base,100769.52,108912.78,929.25,0.0,852.84,30679.01,82119.37,0.0,119.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\OfS\M1-cDXGF-Base\instance0820035809\eplustbl.csv,M1,OfS,CZ09,cDXGF,Base,105763.45999999999,111494.4,929.25,0.0,1243.75,31644.21,86093.68,0.0,64.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\OfS\M1-cDXGF-Base\instance0820055614\eplustbl.csv,M1,OfS,CZ10,cDXGF,Base,99859.62000000001,103488.25,929.25,0.0,1161.41,31513.63,77955.45,0.0,14.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\OfS\M1-cDXGF-Base\instance0820075526\eplustbl.csv,M1,OfS,CZ11,cDXGF,Base,109079.32,116676.25,929.25,0.0,7221.12,34873.6,85136.54,0.17,11.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\OfS\M1-cDXGF-Base\instance0820094205\eplustbl.csv,M1,OfS,CZ12,cDXGF,Base,97471.12,110131.77999999998,929.25,0.0,6707.32,24054.87,78640.2,0.17,19.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\OfS\M1-cDXGF-Base\instance0820112933\eplustbl.csv,M1,OfS,CZ13,cDXGF,Base,106468.6,113076.86,929.25,0.0,4960.85,36464.83,82831.47,0.17,16.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\OfS\M1-cDXGF-Base\instance0820112957\eplustbl.csv,M1,OfS,CZ14,cDXGF,Base,103442.95,109511.7,929.25,0.0,4816.01,35296.58,84615.77,0.0,31.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\OfS\M1-cDXGF-Base\instance0820005731\eplustbl.csv,M1,OfS,CZ15,cDXGF,Base,117828.05000000002,108812.17000000001,929.25,0.0,332.88,62170.59,83049.33,0.0,22.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\OfS\M1-cDXGF-Base\instance0819154102\eplustbl.csv,M1,OfS,CZ16,cDXGF,Base,105322.4,107057.97,929.25,0.0,14087.49,14305.91,90757.45,0.17,6.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\OfS\M1-cDXGF-Measure\instance0819144016\eplustbl.csv,M1,OfS,CZ01,cDXGF,Measure,75172.0,93991.91,929.25,0.0,13602.1,1173.13,41932.19,9.33,70.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\OfS\M1-cDXGF-Measure\instance0819160313\eplustbl.csv,M1,OfS,CZ02,cDXGF,Measure,95468.35,111032.87,929.25,0.0,8011.52,15300.11,52437.71,3.33,181.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\OfS\M1-cDXGF-Measure\instance0819172522\eplustbl.csv,M1,OfS,CZ03,cDXGF,Measure,88994.91,104898.93,929.25,0.0,4873.95,7240.06,50609.81,1.83,166.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\OfS\M1-cDXGF-Measure\instance0819190441\eplustbl.csv,M1,OfS,CZ04,cDXGF,Measure,100407.05,112709.15000000001,929.25,0.0,5948.33,24400.36,54782.47,3.5,298.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\OfS\M1-cDXGF-Measure\instance0819203733\eplustbl.csv,M1,OfS,CZ05,cDXGF,Measure,90882.48,107812.37,929.25,0.0,3942.84,9592.64,52136.49,0.5,181.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\OfS\M1-cDXGF-Measure\instance0819222507\eplustbl.csv,M1,OfS,CZ06,cDXGF,Measure,88315.68999999999,100308.65999999999,929.25,0.0,723.17,18275.41,50775.42,0.0,394.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\OfS\M1-cDXGF-Measure\instance0820000947\eplustbl.csv,M1,OfS,CZ07,cDXGF,Measure,89036.01999999999,100268.01000000001,929.25,0.0,434.57,19900.7,50112.02,0.0,303.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\OfS\M1-cDXGF-Measure\instance0820020003\eplustbl.csv,M1,OfS,CZ08,cDXGF,Measure,100769.52,108912.78,929.25,0.0,951.85,29751.59,54787.57,0.0,367.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\OfS\M1-cDXGF-Measure\instance0820035812\eplustbl.csv,M1,OfS,CZ09,cDXGF,Measure,105763.45999999999,111494.4,929.25,0.0,1429.52,30600.33,57595.04,0.0,337.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\OfS\M1-cDXGF-Measure\instance0820055616\eplustbl.csv,M1,OfS,CZ10,cDXGF,Measure,99859.62000000001,103488.25,929.25,0.0,1276.25,30527.47,51797.09,0.0,227.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\OfS\M1-cDXGF-Measure\instance0820075529\eplustbl.csv,M1,OfS,CZ11,cDXGF,Measure,109079.32,116676.25,929.25,0.0,7773.7,33791.56,58017.12,8.83,304.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\OfS\M1-cDXGF-Measure\instance0820094206\eplustbl.csv,M1,OfS,CZ12,cDXGF,Measure,97471.12,110131.77999999998,929.25,0.0,7137.58,23479.82,52662.29,3.17,259.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\OfS\M1-cDXGF-Measure\instance0820112933\eplustbl.csv,M1,OfS,CZ13,cDXGF,Measure,106468.6,113076.86,929.25,0.0,5518.15,35242.6,56406.04,0.17,339.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\OfS\M1-cDXGF-Measure\instance0820112906\eplustbl.csv,M1,OfS,CZ14,cDXGF,Measure,103442.95,109511.7,929.25,0.0,5082.35,34048.12,57134.02,3.5,322.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\OfS\M1-cDXGF-Measure\instance0820005633\eplustbl.csv,M1,OfS,CZ15,cDXGF,Measure,117828.05000000002,108812.17000000001,929.25,0.0,409.39,59492.23,58208.3,0.0,474.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\OfS\M1-cDXGF-Measure\instance0819154019\eplustbl.csv,M1,OfS,CZ16,cDXGF,Measure,105322.4,107057.97,929.25,0.0,14820.96,13785.86,61203.21,60.17,214.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\OfS\M1-cDXHP-Base\instance0819144017\eplustbl.csv,M1,OfS,CZ01,cDXHP,Base,91613.45,91613.45,929.25,3862.9,0.0,918.65,64783.04,24.83,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\OfS\M1-cDXHP-Base\instance0819160314\eplustbl.csv,M1,OfS,CZ02,cDXHP,Base,108824.79999999999,108824.79999999999,929.25,2476.72,0.0,15482.07,79186.76,3.83,1.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\OfS\M1-cDXHP-Base\instance0819172523\eplustbl.csv,M1,OfS,CZ03,cDXHP,Base,103497.19,103497.19,929.25,1188.69,0.0,7510.66,76934.87,3.0,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ04\OfS\M1-cDXHP-Base\instance0819190442\eplustbl.csv,M1,OfS,CZ04,cDXHP,Base,110848.74,110848.74,929.25,2004.6,0.0,24956.28,81885.11,3.67,43.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ05\OfS\M1-cDXHP-Base\instance0819203736\eplustbl.csv,M1,OfS,CZ05,cDXHP,Base,106175.79999999999,106175.79999999999,929.25,1082.38,0.0,9837.01,79088.48,2.67,0.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ06\OfS\M1-cDXHP-Base\instance0819222507\eplustbl.csv,M1,OfS,CZ06,cDXHP,Base,100131.95999999999,100131.95999999999,929.25,156.55,0.0,19090.2,76418.74,0.0,85.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ07\OfS\M1-cDXHP-Base\instance0820000947\eplustbl.csv,M1,OfS,CZ07,cDXHP,Base,100078.07999999999,100078.07999999999,929.25,94.9,0.0,20802.34,75922.38,0.0,53.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ08\OfS\M1-cDXHP-Base\instance0820020003\eplustbl.csv,M1,OfS,CZ08,cDXHP,Base,108471.73999999999,108471.73999999999,929.25,218.56,0.0,30846.43,81898.56,0.0,73.17
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ09\OfS\M1-cDXHP-Base\instance0820035812\eplustbl.csv,M1,OfS,CZ09,cDXHP,Base,111146.44,111146.44,929.25,339.07,0.0,31767.22,85883.14,0.0,53.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ10\OfS\M1-cDXHP-Base\instance0820055616\eplustbl.csv,M1,OfS,CZ10,cDXHP,Base,103531.51,103531.51,929.25,345.13,0.0,31571.92,77810.09,0.0,14.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ11\OfS\M1-cDXHP-Base\instance0820075529\eplustbl.csv,M1,OfS,CZ11,cDXHP,Base,116187.45,116187.45,929.25,2268.11,0.0,34832.46,84977.59,1.83,10.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ12\OfS\M1-cDXHP-Base\instance0820094206\eplustbl.csv,M1,OfS,CZ12,cDXHP,Base,108357.29999999999,108357.29999999999,929.25,2059.28,0.0,24062.22,78455.06,2.33,13.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ13\OfS\M1-cDXHP-Base\instance0820112934\eplustbl.csv,M1,OfS,CZ13,cDXHP,Base,112532.72,112532.72,929.25,1504.14,0.0,36490.25,82679.3,1.17,15.33
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ14\OfS\M1-cDXHP-Base\instance0820112823\eplustbl.csv,M1,OfS,CZ14,cDXHP,Base,109056.65999999999,109056.65999999999,929.25,1990.54,0.0,35038.9,84409.23,3.5,25.0
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ15\OfS\M1-cDXHP-Base\instance0820005545\eplustbl.csv,M1,OfS,CZ15,cDXHP,Base,117952.47,117952.47,929.25,99.5,0.0,62160.98,83049.39,0.0,22.83
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ16\OfS\M1-cDXHP-Base\instance0819153948\eplustbl.csv,M1,OfS,CZ16,cDXHP,Base,110811.45000000001,110811.45000000001,929.25,6329.45,0.0,13524.91,90586.32,12.17,5.5
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ01\OfS\M1-cDXHP-Measure\instance0819144036\eplustbl.csv,M1,OfS,CZ01,cDXHP,Measure,91613.45,91613.45,929.25,3815.81,0.0,916.17,41901.61,23.33,68.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ02\OfS\M1-cDXHP-Measure\instance0819160339\eplustbl.csv,M1,OfS,CZ02,cDXHP,Measure,108824.79999999999,108824.79999999999,929.25,2533.42,0.0,15167.02,52274.69,5.33,175.67
C:\dev\SWHC062-03\commercial measures\SWHC062-03 Occupancy Fan Controller\SWHC062-03 Occupancy Fan Controller_Ex\runs\CZ03\OfS\M1-cDXHP-Measure\instance0819172542\eplustbl.csv,M1,OfS,CZ03,cDXHP,Measure,103497.19,103497.19,929.25,1245.05,0.0,7307.27,50471.03,2.5,166.17
